Rk,Date,G,Age,Tm,Location,Opp,Result,Goals,Assists,PTS,PIM,Player
9,2018-10-22,9,20,COL,A,PHI,W,0,0,0,0,Samuel Girard
10,2018-10-24,10,20,COL,H,TBL,L,0,0,0,0,Samuel Girard
11,2018-10-26,11,20,COL,H,OTT,W,1,0,1,0,Samuel Girard
12,2018-10-27,12,20,COL,A,MIN,L,0,0,0,0,Samuel Girard
13,2018-11-01,13,20,COL,A,CGY,L,0,0,0,0,Samuel Girard
14,2018-11-02,14,20,COL,A,VAN,L-OT,0,1,1,0,Samuel Girard
15,2018-11-07,15,20,COL,H,NSH,L,0,1,1,0,Samuel Girard
16,2018-11-09,16,20,COL,A,WPG,L,0,0,0,0,Samuel Girard
17,2018-11-11,17,20,COL,A,EDM,W,0,1,1,0,Samuel Girard
18,2018-11-14,18,20,COL,H,BOS,W,0,2,2,0,Samuel Girard
19,2018-11-16,19,20,COL,H,WSH,L-OT,0,0,0,0,Samuel Girard
20,2018-11-18,20,20,COL,A,ANA,W,0,0,0,0,Samuel Girard
21,2018-11-21,21,20,COL,A,LAK,W,0,0,0,0,Samuel Girard
22,2018-11-23,22,20,COL,A,ARI,W,0,0,0,0,Samuel Girard
23,2018-11-24,23,20,COL,H,DAL,W,0,0,0,0,Samuel Girard
24,2018-11-27,24,20,COL,A,NSH,W,0,2,2,0,Samuel Girard
25,2018-11-28,25,20,COL,H,PIT,W,1,0,1,0,Samuel Girard
26,2018-11-30,26,20,COL,H,STL,L-OT,0,0,0,0,Samuel Girard
27,2018-12-02,27,20,COL,A,DET,W,0,0,0,0,Samuel Girard
28,2018-12-04,28,20,COL,A,PIT,L,0,0,0,0,Samuel Girard
29,2018-12-06,29,20,COL,A,FLA,W,0,0,0,0,Samuel Girard
30,2018-12-08,30,20,COL,A,TBL,L,0,0,0,0,Samuel Girard
31,2018-12-11,31,20,COL,H,EDM,L,0,0,0,0,Samuel Girard
32,2018-12-14,32,20,COL,A,STL,L-OT,0,0,0,0,Samuel Girard
33,2018-12-15,33,20,COL,H,DAL,W,0,0,0,0,Samuel Girard
34,2018-12-17,34,20,COL,H,NYI,L,0,0,0,0,Samuel Girard
35,2018-12-19,35,20,COL,H,MTL,W,0,0,0,0,Samuel Girard
36,2018-12-21,36,20,COL,H,CHI,L,0,0,0,0,Samuel Girard
37,2018-12-22,37,20,COL,A,ARI,L,0,0,0,0,Samuel Girard
38,2018-12-27,38,20,COL,A,VEG,L,0,0,0,0,Samuel Girard
39,2018-12-29,39,20,COL,H,CHI,L-OT,0,0,0,0,Samuel Girard
40,2018-12-31,40,20,COL,H,LAK,L-OT,0,0,0,0,Samuel Girard
41,2019-01-02,41,20,COL,H,SJS,L,0,1,1,0,Samuel Girard
42,2019-01-04,42,20,COL,H,NYR,W,0,0,0,0,Samuel Girard
43,2019-01-08,43,20,COL,A,WPG,L,0,0,0,0,Samuel Girard
44,2019-01-09,44,20,COL,A,CGY,L,0,0,0,0,Samuel Girard
45,2019-01-12,45,20,COL,A,MTL,L,0,0,0,0,Samuel Girard
46,2019-01-14,46,20,COL,A,TOR,W,0,0,0,0,Samuel Girard
47,2019-01-16,47,20,COL,A,OTT,L,0,0,0,0,Samuel Girard
48,2019-01-19,48,20,COL,H,LAK,W,0,0,0,0,Samuel Girard
49,2019-01-21,49,20,COL,H,NSH,L,0,1,1,0,Samuel Girard
50,2019-01-23,50,20,COL,H,MIN,L,0,0,0,0,Samuel Girard
51,2019-02-02,51,20,COL,H,VAN,L,0,0,0,0,Samuel Girard
52,2019-02-05,52,20,COL,H,CBJ,L,1,0,1,0,Samuel Girard
53,2019-02-07,53,20,COL,A,WSH,L-OT,0,1,1,0,Samuel Girard
54,2019-02-09,54,20,COL,A,NYI,L-OT,0,0,0,0,Samuel Girard
55,2019-02-10,55,20,COL,A,BOS,L-OT,0,0,0,0,Samuel Girard
56,2019-02-12,56,20,COL,H,TOR,L,0,2,2,0,Samuel Girard
57,2019-02-14,57,20,COL,A,WPG,W,0,0,0,2,Samuel Girard
58,2019-02-16,58,20,COL,H,STL,L,0,0,0,0,Samuel Girard
59,2019-02-18,59,20,COL,H,VEG,W,0,0,0,2,Samuel Girard
60,2019-02-20,60,20,COL,H,WPG,W,0,0,0,0,Samuel Girard
61,2019-02-22,61,20,COL,A,CHI,W,0,0,0,0,Samuel Girard
62,2019-02-23,62,20,COL,A,NSH,W,0,1,1,0,Samuel Girard
63,2019-02-25,63,20,COL,H,FLA,L-OT,0,0,0,0,Samuel Girard
64,2019-02-27,64,20,COL,H,VAN,W,0,0,0,0,Samuel Girard
65,2019-03-01,65,20,COL,A,SJS,L,1,0,1,2,Samuel Girard
66,2019-03-03,66,20,COL,A,ANA,L,0,0,0,0,Samuel Girard
67,2019-03-05,67,20,COL,H,DET,W,0,0,0,0,Samuel Girard
68,2019-03-07,68,20,COL,A,DAL,L,0,0,0,0,Samuel Girard
69,2019-03-09,69,20,COL,H,BUF,W,0,0,0,0,Samuel Girard
70,2019-03-11,70,20,COL,H,CAR,L,0,0,0,0,Samuel Girard
71,2019-03-15,71,20,COL,H,ANA,L,0,1,1,0,Samuel Girard
72,2019-03-17,72,20,COL,H,NJD,W,0,0,0,0,Samuel Girard
73,2019-03-19,73,20,COL,A,MIN,W,0,0,0,0,Samuel Girard
74,2019-03-21,74,20,COL,A,DAL,W,0,2,2,0,Samuel Girard
75,2019-03-23,75,20,COL,H,CHI,W,0,1,1,0,Samuel Girard
76,2019-03-24,76,20,COL,A,CHI,L-OT,0,0,0,0,Samuel Girard
77,2019-03-27,77,20,COL,H,VEG,W,0,0,0,0,Samuel Girard
78,2019-03-29,78,20,COL,H,ARI,W,0,0,0,0,Samuel Girard
79,2019-04-01,79,20,COL,A,STL,L-SO,0,0,0,0,Samuel Girard
80,2019-04-02,80,20,COL,H,EDM,W,0,0,0,0,Samuel Girard
81,2019-04-04,81,20,COL,H,WPG,W,0,1,1,0,Samuel Girard
82,2019-04-06,82,20,COL,A,SJS,L,0,2,2,0,Samuel Girard
1,2019-10-03,1,21,COL,H,CGY,W,0,1,1,0,Samuel Girard
2,2019-10-05,2,21,COL,H,MIN,W,0,0,0,0,Samuel Girard
3,2019-10-10,3,21,COL,H,BOS,W,0,0,0,0,Samuel Girard
4,2019-10-12,4,21,COL,H,ARI,W,0,1,1,0,Samuel Girard
5,2019-10-14,5,21,COL,A,WSH,W,0,0,0,2,Samuel Girard
6,2019-10-16,6,21,COL,A,PIT,L-OT,0,0,0,0,Samuel Girard
7,2019-10-18,7,21,COL,A,FLA,W,0,1,1,0,Samuel Girard
8,2019-10-19,8,21,COL,A,TBL,W,0,1,1,0,Samuel Girard
9,2019-10-21,9,21,COL,A,STL,L,0,0,0,0,Samuel Girard
10,2019-10-25,10,21,COL,A,VEG,W,0,1,1,0,Samuel Girard
11,2019-10-26,11,21,COL,H,ANA,L,0,0,0,0,Samuel Girard
12,2019-10-30,12,21,COL,H,FLA,L-OT,0,1,1,0,Samuel Girard
13,2019-11-01,13,21,COL,H,DAL,L,0,0,0,0,Samuel Girard
14,2019-11-02,14,21,COL,A,ARI,L,0,0,0,0,Samuel Girard
15,2019-11-05,15,21,COL,A,DAL,L,0,0,0,0,Samuel Girard
16,2019-11-07,16,21,COL,H,NSH,W,0,0,0,0,Samuel Girard
17,2019-11-09,17,21,COL,H,CBJ,W,1,0,1,0,Samuel Girard
18,2019-11-12,18,21,COL,A,WPG,W,0,0,0,0,Samuel Girard
19,2019-11-14,19,21,COL,A,EDM,L,0,0,0,0,Samuel Girard
20,2019-11-16,20,21,COL,A,VAN,W,0,0,0,0,Samuel Girard
21,2019-11-19,21,21,COL,A,CGY,W,0,0,0,0,Samuel Girard
22,2019-11-21,22,21,COL,A,MIN,L,0,1,1,0,Samuel Girard
23,2019-11-23,23,21,COL,H,TOR,L,0,0,0,0,Samuel Girard
24,2019-11-27,24,21,COL,H,EDM,W,0,0,0,0,Samuel Girard
25,2019-11-29,25,21,COL,A,CHI,W,0,0,0,0,Samuel Girard
26,2019-11-30,26,21,COL,H,CHI,W,0,2,2,5,Samuel Girard
27,2019-12-04,27,21,COL,A,TOR,W,0,0,0,0,Samuel Girard
28,2019-12-05,28,21,COL,A,MTL,W,0,0,0,0,Samuel Girard
29,2019-12-07,29,21,COL,A,BOS,W,0,0,0,0,Samuel Girard
30,2019-12-09,30,21,COL,H,CGY,L-OT,0,0,0,0,Samuel Girard
31,2019-12-11,31,21,COL,H,PHI,W,0,0,0,0,Samuel Girard
32,2019-12-13,32,21,COL,H,NJD,W,0,1,1,2,Samuel Girard
33,2019-12-16,33,21,COL,A,STL,L,0,1,1,0,Samuel Girard
34,2019-12-18,34,21,COL,A,CHI,W,0,0,0,0,Samuel Girard
35,2019-12-19,35,21,COL,H,CAR,L,0,1,1,0,Samuel Girard
36,2019-12-21,36,21,COL,H,CHI,L,0,0,0,0,Samuel Girard
37,2019-12-23,37,21,COL,A,VEG,W,0,1,1,0,Samuel Girard
38,2019-12-27,38,21,COL,H,MIN,L,0,0,0,2,Samuel Girard
39,2019-12-28,39,21,COL,A,DAL,L-SO,0,0,0,0,Samuel Girard
40,2019-12-31,40,21,COL,H,WPG,L,0,2,2,0,Samuel Girard
41,2020-01-02,41,21,COL,H,STL,W,0,4,4,2,Samuel Girard
42,2020-01-04,42,21,COL,A,NJD,W,0,2,2,0,Samuel Girard
43,2020-01-06,43,21,COL,A,NYI,L,0,0,0,0,Samuel Girard
44,2020-01-07,44,21,COL,A,NYR,L,0,1,1,0,Samuel Girard
45,2020-01-10,45,21,COL,H,PIT,L-OT,0,2,2,0,Samuel Girard
46,2020-01-14,46,21,COL,H,DAL,L-OT,0,0,0,0,Samuel Girard
47,2020-01-16,47,21,COL,H,SJS,W,0,0,0,0,Samuel Girard
48,2020-01-18,48,21,COL,H,STL,W,0,1,1,0,Samuel Girard
49,2020-01-20,49,21,COL,H,DET,W,0,0,0,0,Samuel Girard
50,2020-02-01,50,21,COL,A,PHI,L,0,0,0,2,Samuel Girard
51,2020-02-04,51,21,COL,A,BUF,W,1,0,1,0,Samuel Girard
52,2020-02-06,52,21,COL,A,OTT,W,0,0,0,0,Samuel Girard
53,2020-02-08,53,21,COL,A,CBJ,W,0,0,0,0,Samuel Girard
54,2020-02-09,54,21,COL,A,MIN,W,0,0,0,0,Samuel Girard
55,2020-02-11,55,21,COL,H,OTT,W,0,1,1,0,Samuel Girard
56,2020-02-13,56,21,COL,H,WSH,L,0,0,0,0,Samuel Girard
57,2020-02-15,57,21,COL,H,LAK,L,1,0,1,0,Samuel Girard
58,2020-02-17,58,21,COL,H,TBL,L-OT,0,0,0,0,Samuel Girard
59,2020-02-19,59,21,COL,H,NYI,W,0,0,0,0,Samuel Girard
60,2020-02-21,60,21,COL,A,ANA,W,0,0,0,0,Samuel Girard
61,2020-02-22,61,21,COL,A,LAK,W,0,0,0,0,Samuel Girard
62,2020-02-26,62,21,COL,H,BUF,W,0,1,1,0,Samuel Girard
63,2020-02-28,63,21,COL,A,CAR,W,1,1,2,0,Samuel Girard
64,2020-02-29,64,21,COL,A,NSH,W,0,1,1,0,Samuel Girard
65,2020-03-02,65,21,COL,A,DET,W,0,0,0,0,Samuel Girard
66,2020-03-04,66,21,COL,H,ANA,L-OT,0,1,1,0,Samuel Girard
67,2020-03-06,67,21,COL,A,VAN,L,0,0,0,0,Samuel Girard
68,2020-03-08,68,21,COL,A,SJS,W,0,0,0,0,Samuel Girard
69,2020-03-09,69,21,COL,A,LAK,L,0,0,0,2,Samuel Girard
70,2020-03-11,70,21,COL,H,NYR,W,0,0,0,0,Samuel Girard
1,2007-01-27,1,22,NYR,A,PHI,W,0,0,0,2,Dan Girardi
2,2007-01-29,2,22,NYR,A,BOS,W,0,0,0,0,Dan Girardi
3,2007-01-31,3,22,NYR,H,TOR,L,0,0,0,0,Dan Girardi
4,2007-02-03,4,22,NYR,A,TBL,L,0,0,0,0,Dan Girardi
5,2007-02-05,5,22,NYR,H,DET,L,0,0,0,0,Dan Girardi
6,2007-02-06,6,22,NYR,A,NJD,L-SO,0,0,0,0,Dan Girardi
